i,j,x
3308,1,1
3308,2,1
3308,11,1
3308,12,1
3308,37,1
3309,2,1
3309,9,1
3309,37,1
3310,1,1
3310,2,1
3310,37,1
3312,1,1
3312,2,1
3312,11,1
3312,12,2
3312,37,1
3313,1,1
3313,2,1
3313,11,1
3313,37,1
3314,1,1
3314,2,1
3314,37,1
3315,1,1
3315,2,1
3315,33,1
3315,37,1
3316,1,1
3316,2,2
3316,37,2
3317,1,1
3317,2,1
3317,11,1
3317,12,1
3317,37,1
3318,1,1
3318,2,1
3318,37,1
3318,41,1
3319,1,1
3319,2,1
3319,11,1
3319,12,1
3319,37,1
3320,1,1
3320,2,1
3320,7,1
3320,9,2
3320,37,2
3321,1,1
3321,2,1
3321,37,1
3322,1,1
3322,2,1
3322,11,1
3322,12,1
3322,37,1
3323,1,1
3323,2,1
3323,25,1
3323,37,1
3324,1,1
3324,10,1
3325,1,1
3325,2,1
3325,11,1
3325,12,1
3325,37,1
3326,1,1
3326,2,1
3326,37,1
3327,1,1
3327,2,1
3327,37,1
3328,2,1
3328,12,1
3328,30,1
3328,37,1
3328,39,1
3329,1,1
3329,2,1
3329,11,1
3329,12,1
3329,37,1
3330,2,1
3330,10,1
3330,12,1
3330,37,1
3331,1,1
3331,2,1
3331,11,1
3331,12,1
3331,29,1
3331,37,1
3331,39,1
3332,1,1
3332,2,1
3332,11,1
3332,12,1
3332,37,1
3333,2,1
3333,37,1
3334,2,2
3334,11,1
3334,12,2
3334,37,2
3335,1,1
3335,2,2
3335,9,1
3335,12,1
3335,37,2
3336,1,1
3336,2,1
3336,11,1
3336,12,1
3336,37,1
3337,1,2
3337,2,1
3337,37,1
3338,1,1
3338,2,1
3338,9,1
3338,37,1
3339,2,1
3339,11,1
3339,12,1
3339,37,1
3340,2,1
3340,8,1
3340,37,1
3341,1,1
3341,2,1
3341,37,1
3342,2,1
3342,11,1
3342,12,1
3342,37,1
3343,2,2
3343,8,1
3343,37,2
3344,1,1
3344,2,1
3344,37,1
3344,39,1
3345,1,1
3345,2,1
3345,7,1
3345,9,1
3345,37,2
3346,1,1
3346,2,1
3346,11,1
3346,12,1
3346,37,1
3347,1,2
3347,2,2
3347,37,2
3348,2,1
3348,37,1
3349,1,1
3349,2,1
3349,37,1
3350,1,1
3350,2,2
3350,11,1
3350,37,2
3351,1,1
3351,2,1
3351,37,1
3352,1,1
3352,2,1
3352,11,1
3352,12,1
3352,37,1
3353,1,1
3353,2,1
3353,37,1
3354,2,1
3354,9,1
3354,37,1
3355,2,1
3355,11,1
3355,12,1
3355,37,1
3356,1,1
3356,2,1
3356,11,1
3356,12,1
3356,30,2
3356,37,1
3357,1,1
3357,2,1
3357,11,1
3357,12,2
3357,37,1
3358,2,1
3358,30,1
3358,37,1
3359,1,1
3359,2,1
3359,11,1
3359,12,1
3359,37,1
3360,1,1
3360,2,1
3360,11,1
3360,12,1
3360,30,1
3360,37,1
3361,1,1
3361,2,1
3361,9,1
3361,37,1
3362,1,2
3362,2,2
3362,11,1
3362,12,1
3362,37,2
3363,1,1
3363,2,2
3363,37,2
3364,1,1
3364,2,1
3364,9,1
3364,37,1
3365,1,1
3365,2,1
3365,11,1
3365,12,1
3365,37,1
3366,2,1
3366,10,1
3366,37,1
3367,1,1
3367,2,1
3367,37,1
3368,2,2
3368,17,1
3368,37,2
3369,2,1
3369,37,1
3370,2,1
3370,37,1
3371,1,1
3371,2,1
3371,10,1
3371,27,1
3371,37,1
3372,1,1
3372,2,2
3372,37,2
3373,1,1
3373,2,1
3373,11,1
3373,12,1
3373,37,1
3374,2,1
3374,9,1
3374,37,1
3374,39,1
3375,11,1
3375,12,1
3376,2,1
3376,14,1
3376,37,2
3376,39,1
3377,1,1
3377,2,1
3377,11,1
3377,12,1
3377,37,1
3378,1,1
3378,2,1
3378,10,1
3378,11,1
3378,37,1
3379,1,1
3379,2,1
3379,37,1
3380,1,1
3380,2,1
3380,37,1
3381,2,1
3381,37,1
3382,1,1
3382,2,1
3382,12,1
3382,26,1
3382,37,1
3383,1,1
3383,2,1
3383,4,1
3383,11,1
3383,12,1
3383,37,1
3384,2,1
3384,11,1
3384,37,1
3385,1,1
3385,2,1
3385,11,1
3385,12,1
3385,37,1
3386,2,1
3386,37,1
3387,2,1
3387,11,1
3387,12,1
3387,37,1
3388,1,1
3388,2,1
3388,9,3
3388,11,1
3388,12,1
3388,37,1
3389,2,1
3389,12,1
3389,37,1
3390,1,1
3390,2,1
3390,37,1
3391,1,1
3391,2,1
3391,37,1
3392,1,1
3392,2,1
3392,9,1
3392,11,1
3392,37,1
3393,2,1
3393,11,1
3393,12,1
3393,37,1
3394,2,1
3394,12,1
3394,37,2
3395,1,1
3395,2,2
3395,10,1
3395,37,2
3396,1,1
3396,30,2
3396,39,1
3397,1,1
3397,2,1
3397,37,1
3397,39,1
3398,2,1
3398,37,1
3399,1,1
3399,2,1
3399,11,1
3399,12,1
3399,37,1
3400,2,1
3400,9,1
3400,37,1
3401,1,1
3401,2,1
3401,3,1
3401,37,1
3402,2,1
3402,37,2
3403,1,1
3403,2,1
3403,26,2
3403,37,1
3404,2,1
3404,37,1
3405,1,1
3405,2,1
3405,12,1
3405,37,1
3406,1,1
3406,2,1
3406,10,1
3406,12,1
3406,37,1
3407,1,1
3407,2,1
3407,7,1
3407,11,1
3407,12,1
3407,37,1
3408,2,1
3408,32,1
3408,37,1
3409,1,1
3409,2,1
3409,11,1
3409,12,1
3409,37,1
3410,11,1
3410,12,1
3410,41,1
3411,1,1
3411,2,1
3411,9,1
3411,37,1
3412,1,1
3412,2,1
3412,37,1
3413,1,1
3413,2,1
3413,26,1
3413,37,1
3414,2,1
3414,11,1
3414,12,1
3414,37,1
3415,2,2
3415,3,2
3415,12,1
3415,37,2
3416,1,2
3416,2,2
3416,8,1
3416,11,1
3416,37,2
3417,1,1
3417,2,1
3417,11,1
3417,12,1
3417,37,1
3418,1,1
3418,2,1
3418,7,1
3418,11,1
3418,37,1
3419,2,1
3419,33,2
3419,37,1
3420,1,1
3420,2,1
3420,8,1
3420,37,1
3421,2,2
3421,11,1
3421,12,1
3421,37,2
3422,1,1
3422,2,1
3422,11,2
3422,12,2
3422,26,1
3422,37,1
3423,1,1
3423,2,1
3423,9,1
3423,37,1
3424,2,1
3424,37,1
3425,1,2
3425,2,2
3425,9,1
3425,11,2
3425,12,2
3425,37,2
3426,2,1
3426,12,1
3426,37,1
3427,1,1
3427,2,1
3427,8,1
3427,37,1
3428,2,1
3428,37,1
3429,2,1
3429,37,1
3429,39,1
3430,1,1
3430,2,2
3430,30,1
3430,37,2
3431,1,1
3431,2,1
3431,37,1
3432,1,1
3432,2,1
3432,9,1
3432,11,1
3432,12,1
3432,37,1
3433,2,1
3433,10,1
3433,31,1
3433,32,1
3433,37,1
3434,2,1
3434,11,1
3434,37,1
3435,2,1
3435,7,1
3435,11,1
3435,12,1
3435,37,1
3436,1,1
3436,2,1
3436,37,1
3437,1,1
3437,2,1
3437,11,1
3437,12,1
3437,37,1
3438,1,1
3438,2,1
3438,12,2
3438,37,1
3438,39,1
3439,2,1
3439,11,1
3439,37,1
3440,1,1
3440,2,1
3440,37,2
3440,39,1
3441,1,1
3441,2,1
3441,37,1
3442,1,1
3442,2,1
3442,37,1
3443,2,1
3443,11,1
3443,12,1
3443,37,1
3444,1,1
3444,2,1
3444,11,1
3444,12,1
3444,37,1
3445,1,1
3445,2,1
3445,11,1
3445,29,1
3445,37,1
3446,2,1
3446,37,1
3447,1,1
3447,2,1
3447,9,1
3447,37,1
3448,2,1
3448,11,1
3448,12,1
3448,37,1
3449,1,1
3449,2,1
3449,7,1
3449,8,1
3449,11,1
3449,12,1
3449,19,1
3449,37,1
3450,1,1
3450,2,1
3450,37,1
3451,1,1
3451,2,1
3451,11,1
3451,12,1
3451,37,1
3451,41,1
3452,1,1
3452,2,1
3452,37,1
3454,2,1
3454,3,1
3454,11,1
3454,12,1
3454,37,1
3455,1,1
3455,2,1
3455,37,1
3456,1,1
3456,2,1
3456,29,1
3456,37,1
3456,39,1
3457,1,1
3457,2,1
3457,3,1
3457,17,1
3457,37,1
3458,1,1
3458,2,1
3458,37,2
3459,2,1
3459,11,1
3459,12,1
3459,26,1
3459,37,1
3460,1,1
3460,2,1
3460,11,1
3460,12,1
3460,37,1
3460,41,1
3461,1,1
3461,2,1
3461,37,1
3462,1,1
3462,2,1
3462,25,1
3462,37,1
3463,1,1
3463,2,1
3463,11,1
3463,12,1
3463,37,1
3464,2,1
3464,11,1
3464,12,1
3464,37,1
3465,1,1
3465,2,1
3465,12,1
3465,37,1
3465,41,1
3466,1,1
3466,2,1
3466,11,1
3466,12,1
3466,37,1
3467,1,1
3467,2,1
3467,25,1
3467,37,1
3468,1,1
3468,2,1
3468,9,1
3468,11,1
3468,12,4
3468,37,1
3469,1,1
3469,2,1
3469,11,1
3469,12,1
3469,37,1
3470,1,1
3470,2,1
3470,11,1
3470,26,1
3470,37,1
3471,2,1
3471,11,2
3471,37,1
3472,1,1
3472,2,1
3472,37,1
3473,1,1
3473,2,1
3473,11,1
3473,12,1
3473,26,1
3473,37,1
3474,1,1
3474,2,2
3474,37,2
3475,1,1
3475,2,2
3475,11,1
3475,12,1
3475,37,2
3476,2,1
3476,11,1
3476,12,1
3476,37,1
3477,1,1
3477,2,1
3477,37,1
3478,1,1
3478,2,1
3478,9,1
3478,37,1
3479,1,1
3479,2,1
3479,11,1
3479,12,1
3479,37,1
3480,1,1
3480,2,1
3480,29,1
3480,37,1
3481,2,1
3481,37,1
3482,1,1
3482,2,1
3482,30,1
3482,37,1
3483,2,1
3483,37,1
3484,2,1
3484,37,1
3485,1,1
3485,2,2
3485,11,1
3485,12,1
3485,37,2
3486,1,1
3486,2,2
3486,11,1
3486,12,1
3486,26,1
3486,37,2
3487,1,1
3487,2,1
3487,17,1
3487,37,1
3488,1,1
3488,2,1
3488,11,1
3488,12,1
3488,37,1
3489,1,1
3489,2,1
3489,9,1
3489,12,1
3489,25,1
3489,37,1
3490,2,1
3490,9,1
3490,37,1
3490,39,1
3491,1,1
3491,2,1
3491,17,2
3491,25,1
3491,37,1
3492,1,1
3492,2,1
3492,11,1
3492,12,1
3492,37,1
3493,1,1
3493,2,1
3493,11,1
3493,12,1
3493,37,1
3494,11,1
3494,12,1
3494,15,1
3495,1,1
3495,2,1
3495,37,1
3496,1,1
3496,2,1
3496,30,1
3496,37,1
3497,1,1
3497,2,1
3497,11,1
3497,12,1
3497,37,1
3498,1,1
3498,2,1
3498,37,1
3499,1,1
3499,2,1
3499,8,1
3499,37,1
3500,1,1
3500,2,1
3500,11,1
3500,12,1
3500,37,1
3501,2,1
3501,37,1
3502,1,1
3502,2,1
3502,26,1
3502,37,1
3503,1,1
3503,2,1
3503,29,1
3503,37,1
3504,1,1
3504,2,1
3504,37,1
3505,1,1
3505,2,1
3505,11,1
3505,12,1
3505,37,1
3506,1,1
3506,2,1
3506,37,1
3507,1,2
3507,2,1
3507,30,1
3507,37,1
3508,2,1
3508,9,1
3508,11,1
3508,12,1
3508,37,1
3509,1,1
3509,2,1
3509,31,1
3509,32,1
3509,37,1
3510,2,1
3510,9,1
3510,11,1
3510,12,1
3510,37,1
3511,2,1
3511,12,2
3511,37,2
3512,2,1
3512,11,1
3512,37,2
3513,1,1
3513,2,1
3513,37,1
3514,2,2
3514,26,1
3514,27,1
3514,37,2
3515,1,1
3515,2,1
3515,11,1
3515,37,1
3516,2,1
3516,9,1
3516,26,1
3516,37,1
3517,1,1
3517,2,1
3517,11,1
3517,12,1
3517,37,1
3518,1,1
3518,2,1
3518,11,1
3518,12,1
3518,37,1
3519,1,1
3519,2,1
3519,37,1
3520,1,1
3520,2,1
3520,11,1
3520,37,1
3521,2,1
3521,37,1
3522,1,1
3522,2,1
3522,9,1
3522,11,1
3522,12,1
3522,22,1
3522,37,1
3523,1,1
3523,2,1
3523,37,1
3524,1,1
3524,2,1
3524,9,1
3524,12,1
3524,37,1
3525,1,1
3525,2,1
3525,9,2
3525,11,2
3525,12,2
3525,26,1
3525,37,1
3526,1,1
3526,2,1
3526,11,1
3526,12,1
3526,15,1
3526,37,1
3527,1,1
3527,2,1
3527,11,1
3527,12,1
3527,37,1
3528,1,1
3528,2,1
3528,37,1
3529,1,1
3529,2,1
3529,37,1
3530,1,2
3530,2,1
3530,8,1
3530,9,1
3530,26,1
3530,27,1
3530,37,1
3531,1,1
3531,2,1
3531,29,1
3531,37,1
3532,1,1
3532,2,2
3532,11,1
3532,12,1
3532,37,2
3533,2,1
3533,33,1
3533,37,1
3534,2,1
3534,32,1
3534,37,1
3535,1,2
3535,2,2
3535,11,1
3535,12,1
3535,26,1
3535,27,1
3535,37,2
3536,2,1
3536,37,1
3536,39,2
3537,26,1
3538,2,1
3538,11,1
3538,12,1
3538,37,1
3539,1,1
3539,2,1
3539,37,1
3540,1,2
3540,2,1
3540,11,1
3540,12,1
3540,16,1
3540,31,1
3540,32,1
3540,37,1
3541,1,1
3541,2,1
3541,11,1
3541,12,1
3541,37,1
3542,1,1
3542,2,1
3542,37,1
3543,1,1
3543,2,1
3543,9,1
3543,37,1
3544,1,1
3544,2,1
3544,17,1
3544,37,1
3545,1,1
3545,2,1
3545,11,1
3545,12,1
3545,37,1
3546,1,1
3546,2,1
3546,37,1
3547,1,1
3547,2,1
3547,26,1
3547,30,1
3547,37,1
3548,1,1
3548,2,1
3548,37,2
3549,1,1
3549,2,1
3549,11,1
3549,12,1
3549,29,1
3549,37,1
3550,1,1
3550,2,1
3550,11,1
3550,12,1
3550,37,1
3551,1,1
3551,2,2
3551,37,2
3552,2,1
3552,10,1
3552,37,1
3553,1,2
3553,2,1
3553,11,1
3553,12,1
3553,37,1
3554,1,1
3554,2,1
3554,37,1
3554,42,1
3555,1,1
3555,2,1
3555,9,1
3555,37,1
3556,1,1
3556,2,2
3556,11,1
3556,37,2
3557,1,1
3557,2,1
3557,11,1
3557,12,2
3557,37,1
3558,1,1
3558,2,1
3558,11,1
3558,12,1
3558,37,1
3559,1,1
3559,2,1
3559,37,1
3560,2,1
3560,37,2
3560,39,1
3561,1,1
3561,2,1
3561,37,1
3561,38,1
3562,1,1
3562,2,1
3562,11,1
3562,37,1
3563,1,1
3563,2,1
3563,26,1
3563,37,1
3563,39,1
3564,1,1
3564,2,1
3564,11,1
3564,12,1
3564,37,1
3565,1,1
3565,2,1
3565,12,1
3565,37,1
3566,1,1
3566,2,1
3566,37,1
3567,1,1
3567,2,1
3567,12,1
3567,37,1
3568,2,1
3568,17,1
3568,37,1
3569,1,1
3569,2,1
3569,37,1
3570,1,1
3570,2,1
3570,37,1
3570,38,1
3571,1,1
3571,2,1
3571,37,1
3572,1,1
3572,2,1
3572,11,1
3572,12,2
3572,37,1
3573,1,1
3573,2,1
3573,9,1
3573,12,1
3573,16,1
3573,25,1
3573,26,1
3573,37,1
3574,1,1
3574,2,1
3574,37,1
3575,1,1
3575,2,1
3575,9,1
3575,37,1
3576,1,1
3576,2,1
3576,37,1
3577,2,1
3577,30,1
3577,37,1
3578,2,1
3578,11,1
3578,12,1
3578,37,1
3579,2,1
3579,10,1
3579,37,1
3580,1,1
3580,2,1
3580,11,1
3580,37,1
3581,1,1
3581,2,1
3581,11,1
3581,12,1
3581,37,1
3582,1,1
3582,2,1
3582,9,1
3582,11,1
3582,12,1
3582,37,1
3583,1,1
3583,2,2
3583,9,1
3583,37,2
3584,1,1
3584,2,1
3584,37,1
3585,2,1
3585,9,1
3585,14,1
3585,37,1
3586,1,1
3586,2,1
3586,25,1
3586,37,2
3587,1,1
3587,2,1
3587,37,1
3588,2,1
3588,9,1
3588,37,1
3589,2,1
3589,37,1
3590,11,1
3592,1,1
3592,2,1
3592,11,1
3592,37,1
3593,1,1
3593,2,1
3593,11,1
3593,37,1
3594,1,1
3594,2,1
3594,11,1
3594,12,1
3594,26,1
3594,37,1
3595,1,1
3595,2,1
3595,12,1
3595,25,1
3595,37,1
3596,2,1
3596,37,1
3597,1,1
3597,2,1
3597,37,1
3598,1,1
3598,2,3
3598,37,3
3599,1,1
3599,2,1
3599,9,1
3599,11,1
3599,12,1
3599,37,1
3600,2,1
3600,11,1
3600,12,1
3600,37,1
3601,2,1
3601,37,1
3602,2,1
3602,11,1
3602,12,1
3602,37,1
3603,2,1
3603,37,1
3604,1,1
3604,2,1
3604,11,1
3604,12,1
3604,37,1
3605,1,1
3605,2,1
3605,11,1
3605,12,1
3605,27,1
3605,37,1
3606,1,1
3606,2,1
3606,11,1
3606,12,1
3606,17,1
3606,37,1
3607,2,1
3607,9,1
3607,37,1
3608,1,1
3608,2,3
3608,11,1
3608,12,1
3608,37,3
3609,1,1
3609,2,1
3609,37,1
3610,1,1
3610,2,1
3610,37,1
3610,39,1
3611,2,1
3611,11,1
3611,12,1
3611,37,1
3612,2,1
3612,37,1
3613,1,1
3613,2,1
3613,37,1
3614,1,1
3614,2,1
3614,11,1
3614,12,1
3614,37,1
3615,1,1
3615,2,1
3615,37,1
3615,39,1
3616,1,1
3616,2,1
3616,11,1
3616,12,1
3616,37,1
3617,2,1
3617,11,1
3617,37,1
3618,1,1
3618,2,1
3618,12,1
3618,37,1
3619,2,1
3619,37,1
3620,1,1
3620,2,1
3620,37,1
3621,1,1
3621,2,1
3621,11,1
3621,12,1
3621,37,1
3622,1,1
3622,2,1
3622,11,2
3622,12,2
3622,26,1
3622,37,1
3623,2,1
3623,37,1
3624,2,1
3624,11,1
3624,12,1
3624,37,1
3625,1,1
3625,2,1
3625,9,1
3625,11,1
3625,12,1
3625,37,1
3626,2,1
3626,11,2
3626,12,1
3626,37,1
3627,1,1
3627,2,1
3627,37,1
3628,1,1
3628,2,1
3628,14,1
3628,25,1
3628,30,1
3628,37,1
3629,1,1
3629,2,1
3629,12,1
3629,37,1
3630,1,1
3630,2,1
3630,37,1
3631,2,1
3631,37,1
3632,1,1
3632,2,1
3632,12,1
3632,37,1
3633,1,1
3633,2,2
3633,11,1
3633,12,1
3633,25,1
3633,37,2
3634,1,1
3634,2,1
3634,11,1
3634,12,2
3634,37,1
3635,2,1
3635,30,1
3635,37,1
3636,1,1
3636,2,1
3636,37,1
3637,1,1
3637,2,1
3637,37,1
3638,2,1
3638,10,1
3638,37,1
3639,1,1
3639,2,1
3639,11,1
3639,12,1
3639,37,1
3640,1,1
3640,2,1
3640,37,1
3641,1,1
3641,2,1
3641,37,1
3642,1,1
3642,2,1
3642,11,1
3642,12,1
3642,26,1
3642,37,1
3643,11,1
3643,12,1
3644,2,1
3644,11,1
3644,12,1
3644,37,1
3645,1,1
3645,2,1
3645,37,1
3646,2,1
3646,8,1
3646,37,1
3647,2,1
3647,9,1
3647,37,1
3647,39,1
3648,2,1
3648,11,1
3648,12,1
3648,37,1
3649,1,2
3649,2,2
3649,12,1
3649,17,1
3649,37,2
3650,2,2
3650,11,1
3650,12,1
3650,37,2
3651,1,1
3651,2,1
3651,25,1
3651,37,2
3652,1,1
3652,2,1
3652,4,1
3652,11,1
3652,12,1
3652,37,1
3653,1,1
3653,2,1
3653,11,1
3653,12,1
3653,37,1
3654,1,1
3654,2,1
3654,9,1
3654,29,1
3654,37,1
3655,2,1
3655,11,1
3655,12,1
3655,37,1
3656,1,1
3656,2,1
3656,37,1
3658,2,1
3658,37,1
3659,1,1
3659,2,1
3659,12,1
3659,37,1
3660,1,1
3660,2,1
3660,9,1
3660,11,1
3660,12,1
3660,37,1
3661,1,2
3661,2,1
3661,12,1
3661,37,1
3662,2,1
3662,32,1
3662,37,1
3663,2,1
3663,30,1
3663,37,2
3663,42,1
3664,1,1
3664,2,1
3664,11,1
3664,12,1
3664,26,1
3664,37,1
3665,1,1
3665,2,1
3665,9,1
3665,37,1
3666,1,1
3666,2,1
3666,22,1
3666,25,1
3666,37,1
3667,1,2
3667,2,1
3667,11,1
3667,12,1
3667,37,1
3668,1,1
3668,2,1
3668,12,1
3668,37,1
3669,1,1
3669,2,1
3669,11,1
3669,12,1
3669,37,1
3670,2,1
3670,37,2
3671,1,1
3671,2,1
3671,11,1
3671,17,1
3671,37,1
3672,1,1
3672,2,1
3672,11,1
3672,12,1
3672,37,1
3673,1,1
3673,2,1
3673,10,1
3673,37,1
3674,1,1
3674,2,1
3674,11,1
3674,12,2
3674,37,1
3675,1,1
3675,2,1
3675,11,1
3675,12,1
3675,37,1
3676,1,1
3676,2,1
3676,37,1
3677,1,1
3677,2,1
3677,37,1
3678,1,1
3678,2,1
3678,9,1
3678,11,1
3678,12,1
3678,37,1
3679,1,1
3679,2,1
3679,30,1
3679,37,1
3680,1,1
3680,2,1
3680,11,1
3680,37,1
3681,1,1
3681,2,1
3681,37,1
3682,2,1
3682,9,1
3682,37,1
3683,1,1
3683,2,1
3683,11,1
3683,12,1
3683,37,1
3684,1,1
3684,2,1
3684,4,1
3684,11,1
3684,12,1
3684,37,1
3686,1,1
3686,2,1
3686,37,1
3687,1,1
3687,2,1
3687,37,1
3688,1,1
3688,2,1
3688,37,1
3689,2,1
3689,37,1
3690,1,1
3690,2,1
3690,12,1
3690,37,1
3691,2,1
3691,11,1
3691,12,1
3691,37,1
3692,2,1
3692,37,1
3693,2,1
3693,12,1
3693,37,1
3694,1,2
3694,2,2
3694,11,1
3694,37,3
3695,1,1
3695,2,1
3695,8,1
3695,26,1
3695,27,1
3695,37,1
3696,1,1
3696,2,1
3696,9,1
3696,37,1
3697,1,1
3697,2,1
3697,37,1
3698,11,1
3698,12,1
3699,1,1
3699,2,1
3699,37,1
3700,2,1
3700,26,1
3700,37,2
3701,1,1
3701,2,1
3701,10,1
3701,11,1
3701,12,1
3701,37,1
3702,1,1
3702,2,1
3702,12,1
3702,37,1
3703,1,1
3703,2,1
3703,37,1
3704,1,1
3704,2,1
3704,11,1
3704,12,2
3704,37,1
3705,1,1
3705,2,1
3705,37,1
3706,1,1
3706,2,1
3706,11,1
3706,12,1
3706,37,1
3707,1,1
3707,2,1
3707,11,1
3707,12,1
3707,37,1
3708,1,1
3708,2,2
3708,7,1
3708,9,2
3708,37,2
3709,2,1
3709,9,1
3709,37,1
3710,2,1
3710,37,1
3711,1,1
3711,2,1
3711,37,1
3712,1,1
3712,2,1
3712,14,1
3712,37,1
3713,2,1
3713,25,1
3713,37,1
3714,1,1
3714,2,1
3714,9,1
3714,37,1
3715,1,1
3715,2,1
3715,37,1
3716,1,1
3716,2,1
3716,11,1
3716,12,1
3716,37,1
3717,2,1
3717,11,1
3717,12,1
3717,37,1
3718,1,1
3718,2,1
3718,22,1
3718,30,1
3718,37,1
3719,1,1
3719,2,2
3719,11,1
3719,37,2
3720,1,1
3720,2,1
3720,11,1
3720,12,1
3720,37,1
3721,1,1
3721,2,1
3721,37,1
3722,1,1
3722,2,1
3722,11,1
3722,12,1
3722,37,1
3723,1,1
3723,2,1
3723,12,1
3723,15,1
3723,37,1
3724,1,1
3724,2,1
3724,37,1
3725,2,1
3725,37,1
3726,1,1
3726,2,2
3726,11,1
3726,12,1
3726,37,2
3727,1,1
3727,2,1
3727,11,1
3727,12,2
3727,37,1
3728,2,1
3728,37,1
3729,1,1
3729,2,1
3729,9,1
3729,37,1
3730,2,1
3730,7,1
3730,9,1
3730,37,1
3731,1,1
3731,2,1
3731,12,1
3731,37,1
3732,1,1
3732,2,2
3732,9,1
3732,12,1
3732,17,1
3732,37,3
3733,1,1
3733,2,1
3733,11,1
3733,12,1
3733,37,1
3734,1,1
3734,2,1
3734,37,1
3735,1,1
3735,2,1
3735,11,1
3735,12,1
3735,37,1
3736,1,1
3736,2,1
3736,11,1
3736,12,1
3736,37,1
3737,1,1
3737,2,1
3737,37,1
3738,2,2
3738,11,1
3738,12,1
3738,37,2
3739,2,1
3739,9,1
3739,37,1
3740,1,1
3740,2,1
3740,30,1
3740,37,1
3741,2,1
3741,11,1
3741,12,1
3741,37,1
3742,2,1
3742,37,1
3743,1,1
3743,2,1
3743,37,1
3743,41,1
3744,1,1
3744,2,2
3744,17,1
3744,25,1
3744,37,2
3745,1,1
3745,2,1
3745,12,1
3745,37,1
3746,1,1
3746,2,1
3746,29,1
3746,37,1
3747,1,2
3747,2,2
3747,11,1
3747,12,1
3747,15,1
3747,26,1
3747,37,2
3748,1,1
3748,2,1
3748,8,1
3748,9,1
3748,11,1
3748,12,1
3748,26,1
3748,37,2
3749,1,1
3749,2,1
3749,9,1
3749,37,1
3750,2,1
3750,37,1
3751,1,1
3751,2,1
3751,37,1
3752,1,1
3752,2,1
3752,37,1
3753,1,1
3753,2,1
3753,9,1
3753,37,1
3754,1,1
3754,2,1
3754,37,1
3754,38,1
3755,1,1
3755,2,1
3755,11,1
3755,12,1
3755,37,1
3756,2,1
3756,37,1
3757,1,1
3757,2,1
3757,11,1
3757,12,1
3757,37,1
3758,1,1
3758,2,1
3758,11,1
3758,12,1
3758,37,1
3759,1,1
3759,2,1
3759,11,1
3759,12,1
3759,37,1
3760,1,1
3760,2,1
3760,11,1
3760,12,1
3760,26,1
3760,37,1
3761,1,1
3761,2,1
3761,11,1
3761,12,1
3761,37,1
3762,1,2
3762,2,2
3762,11,1
3762,37,2
3763,1,1
3763,2,1
3763,11,1
3763,12,1
3763,37,1
3764,2,1
3764,9,1
3764,11,1
3764,12,2
3764,37,1
3765,2,1
3765,3,1
3765,37,1
3766,2,1
3766,11,1
3766,12,2
3766,37,1
3767,1,1
3767,2,1
3767,37,1
3768,1,1
3768,2,1
3768,37,1
3768,39,1
3769,2,1
3769,37,1
3770,1,1
3770,2,1
3770,37,1
3771,2,1
3771,11,1
3771,12,1
3771,37,1
3772,1,1
3772,2,1
3772,9,1
3772,11,1
3772,12,1
3772,37,1
3772,41,1
3773,1,1
3773,2,1
3773,37,1
3774,1,1
3774,2,1
3774,11,1
3774,12,1
3774,37,1
3775,1,2
3775,2,1
3775,12,2
3775,37,1
3776,1,1
3776,2,1
3776,10,2
3776,37,1
3777,2,1
3777,11,1
3777,12,1
3777,37,1
3778,2,2
3778,11,1
3778,12,1
3778,37,2
3779,1,1
3779,2,1
3779,10,1
3779,12,1
3779,37,1
3780,1,1
3780,2,1
3780,37,1
3781,1,1
3781,2,1
3781,11,1
3781,12,1
3781,29,1
3781,37,1
3782,1,1
3782,2,1
3782,33,1
3782,37,1
3783,1,1
3783,2,1
3783,11,1
3783,12,1
3783,37,1
3784,1,1
3784,2,1
3784,7,1
3784,11,1
3784,12,1
3784,37,1
3785,2,1
3785,37,1
3786,2,1
3786,37,1
3787,1,1
3787,2,1
3787,37,1
3788,1,1
3788,2,1
3788,37,1
3789,1,1
3789,2,1
3789,11,1
3789,12,1
3789,37,1
3790,2,1
3790,37,1
3791,1,1
3791,2,1
3791,9,1
3791,29,1
3791,37,1
3792,2,1
3792,37,1
3793,2,1
3793,37,1
3794,2,1
3794,8,1
3794,37,1
3795,1,1
3795,2,1
3795,11,1
3795,12,1
3795,37,1
3796,1,1
3796,2,1
3796,7,1
3796,9,1
3796,11,1
3796,12,1
3796,20,2
3796,37,1
3797,1,1
3797,2,1
3797,37,1
3798,1,1
3798,2,1
3798,11,1
3798,12,1
3798,37,1
3799,2,1
3799,37,1
3800,1,1
3800,2,1
3800,11,1
3800,12,1
3800,37,1
3801,1,1
3801,2,1
3801,37,1
3801,38,1
3802,1,1
3802,2,1
3802,37,1
3803,1,1
3803,2,1
3803,11,1
3803,12,1
3803,37,1
3804,2,1
3804,37,1
3805,1,1
3805,2,1
3805,23,1
3805,37,1
3806,1,1
3806,2,1
3806,11,1
3806,37,1
3807,1,1
3807,2,1
3807,37,1
3808,1,1
3808,2,1
3808,11,1
3808,37,1
3809,1,1
3809,2,1
3809,37,1
3810,1,1
3810,2,2
3810,11,1
3810,12,1
3810,37,2
3811,2,1
3811,37,1
3812,1,1
3812,2,2
3812,11,1
3812,12,1
